Activity,time,seconds_elapsed,z,y,x
Classroom,1.77566E+18,106.3455483,9.574412346,0.840364814,-3.186682463
Classroom,1.77566E+18,108.4385327,8.767566681,0.610521436,-2.762908697
Classroom,1.77566E+18,110.5314861,9.282320023,0.586579442,-1.996764183
Classroom,1.77566E+18,112.6245,11.23598862,-0.665588081,-2.410961151
Classroom,1.77566E+18,114.6329954,10.6111021,0.229843363,-2.810792685
Classroom,1.77566E+18,116.6455657,8.628703117,-0.201112941,-2.410961151
Classroom,1.77566E+18,118.7626567,10.36928749,-0.404620081,-2.257732153
Classroom,1.77566E+18,120.8556699,11.54244614,-0.562637389,-1.345541358
Classroom,1.77566E+18,122.864238,11.25274754,2.942473888,-1.108515382
Classroom,1.77566E+18,124.8767773,9.421183586,3.639186621,-1.757344007
Classroom,1.77566E+18,126.9129675,9.131484985,1.417367458,-3.11964488
Classroom,1.77566E+18,129.0060723,9.684545517,0.289698392,-3.758896589
Classroom,1.77566E+18,131.0145188,8.50420475,0.514753342,-4.146757126
Classroom,1.77566E+18,133.0269971,8.085219383,0.268150598,-3.311181068
Classroom,1.77566E+18,135.0595862,6.533776283,0.402225882,-2.832340717
Classroom,1.77566E+18,137.1525684,10.07958889,-0.119710088,-3.483563423
Classroom,1.77566E+18,139.2456116,8.856152534,-0.962469101,-2.446874142
Classroom,1.77566E+18,141.3386548,12.20085144,0.344765037,-3.687070608
Classroom,1.77566E+18,143.4317593,9.684545517,0.952892303,-2.659958124
Classroom,1.77566E+18,145.524833,10.49378586,1.055842996,-3.016694069
Classroom,1.77566E+18,147.6178152,11.92551899,0.220266551,-3.550601006
Classroom,1.77566E+18,149.7108892,11.38921738,-0.59376204,-2.372653961
Classroom,1.77566E+18,151.8040623,7.536946774,0.052672438,-3.514688015
Classroom,1.77566E+18,153.8970449,11.12106705,-0.10055647,-2.523488522
Classroom,1.77566E+18,155.9899663,9.83777523,0.689530075,-3.289633036
Classroom,1.77566E+18,158.0828569,9.339780807,0.89064306,-2.853888512
Classroom,1.77566E+18,160.1757173,9.440337181,-0.746990919,-3.837905407
Classroom,1.77566E+18,162.2686689,8.027758598,1.982398987,-2.918531895
Classroom,1.77566E+18,164.3615903,7.773972988,1.201889277,-3.224989653
Classroom,1.77566E+18,166.4546584,7.99663353,0.579396784,-3.359065056
Classroom,1.77566E+18,168.4663125,9.349357605,0.577002585,-3.009511471
Classroom,1.77566E+18,170.4788823,9.940725327,-0.864306808,-3.497928619
Classroom,1.77566E+18,172.5835696,10.17535686,-0.766144514,-3.466804028
Classroom,1.77566E+18,174.676032,8.532935143,0.414196908,-2.779668093
Classroom,1.77566E+18,176.7685554,10.3453455,0.10295067,-2.315192938
Classroom,1.77566E+18,178.8611399,9.540893555,0.665588081,-1.922544003
Classroom,1.77566E+18,180.9539377,9.097966194,-2.322375536,-2.956839085
Classroom,1.77566E+18,183.0464917,10.04367638,-0.905008256,-2.82036972
Classroom,1.77566E+18,185.139168,10.48660374,-0.20350714,-0.981622696
Classroom,1.77566E+18,187.2320574,10.67813969,-0.172382519,0.004788403
Classroom,1.77566E+18,189.3247944,9.828198433,-0.548272192,-0.074220255
Classroom,1.77566E+18,191.4176536,10.75714779,-0.574608386,-1.161187768
Classroom,1.77566E+18,193.5104824,9.967061996,-0.328005642,-2.092532396
Classroom,1.77566E+18,195.6030972,9.718064308,-0.055066638,-2.746149302
Classroom,1.77566E+18,197.6032944,9.832986832,-0.18674773,-2.442085743
Classroom,1.77566E+18,199.6153748,9.722852707,-0.208295554,-2.334346771
Classroom,1.77566E+18,201.752623,8.870517731,0.407014281,-4.695029736
Classroom,1.77566E+18,203.8456357,7.61595583,-0.849941611,-3.888183594
Classroom,1.77566E+18,205.8541738,8.753201485,-0.507570744,-4.364629745
Classroom,1.77566E+18,207.8664382,9.306262016,0.241814375,-3.373430252
Classroom,1.77566E+18,209.9188938,9.516951561,0.574608386,-3.988739967
Classroom,1.77566E+18,212.0116892,9.481039047,-0.095768064,-3.593696833
Classroom,1.77566E+18,214.1046404,10.61828423,-0.026336219,-3.210624456
Classroom,1.77566E+18,216.1166604,9.229647636,-0.196324542,-2.971204281
Classroom,1.77566E+18,218.23297,10.14662647,0.490811348,-2.782062292
Classroom,1.77566E+18,220.3255535,9.710882187,-0.392649084,-2.085349798
Classroom,1.77566E+18,222.4182595,8.003816605,-0.505176544,-1.680729628
Classroom,1.77566E+18,224.5110876,8.908824921,-0.229843363,-1.158793569
Classroom,1.77566E+18,226.6040378,9.232041359,-0.04070143,-1.254561663
Classroom,1.77566E+18,228.6971711,10.12986755,-0.117315881,-1.180341482
Classroom,1.77566E+18,230.7902227,9.933543205,-0.050278235,-1.546654344
Classroom,1.77566E+18,232.8826838,9.703699112,0.337582439,-3.371036053
Classroom,1.77566E+18,234.9757551,8.920795441,0.797269166,-4.587290287
Classroom,1.77566E+18,237.0688264,8.300697327,1.010353088,-4.34787035
Classroom,1.77566E+18,239.1617456,9.504981041,0.916979253,-4.034229755
Classroom,1.77566E+18,241.2547439,10.19929886,0.792480767,-4.031835556
Classroom,1.77566E+18,243.3473594,9.653421402,0.67037648,-3.859453201
Classroom,1.77566E+18,245.4404631,9.148244858,1.048660398,-3.581725836
Classroom,1.77566E+18,247.5335974,9.270348549,0.658405483,-3.323152065
Classroom,1.77566E+18,249.6264265,9.03571701,0.720654726,-3.184288263
Classroom,1.77566E+18,251.7191458,9.485827446,0.423773706,-2.470816135
Classroom,1.77566E+18,253.8120352,9.054870605,0.069431849,-1.534683347
Classroom,1.77566E+18,255.9048638,9.864110947,-0.177170932,-1.098938584
Classroom,1.77566E+18,257.9977532,10.01973438,-0.129286885,-1.405396342
Classroom,1.77566E+18,260.0903069,10.35252857,-0.318428814,-1.022324085
Classroom,1.77566E+18,262.1828508,9.114726067,0.179565132,-3.129221678
Classroom,1.77566E+18,264.2752837,9.552865028,1.233013868,-3.75650239
Classroom,1.77566E+18,266.3681128,9.639056206,0.282515794,-3.766079187
Classroom,1.77566E+18,268.460759,9.507374763,1.027112484,-4.153939724
Classroom,1.77566E+18,270.4691709,9.131484985,0.40940848,-2.952050686
Classroom,1.77566E+18,272.4816482,10.55364132,0.316034615,-3.335123062
Classroom,1.77566E+18,274.4779211,9.617507935,0.629675031,-3.222595453
Classroom,1.77566E+18,276.570811,8.0229702,1.18752408,-2.640804529
Classroom,1.77566E+18,278.5790603,9.612719536,0.785298169,-2.624045134
Classroom,1.77566E+18,280.5912639,10.39801788,0.074220255,-1.256955862
Classroom,1.77566E+18,282.663769,10.75475407,0.63206923,-2.315192938
Classroom,1.77566E+18,284.7564695,10.10831928,0.227449164,-1.630451322
Classroom,1.77566E+18,286.7685195,9.562441826,1.139639974,-2.719813108
Classroom,1.77566E+18,288.780509,9.852140427,0.756567717,-2.700659513
Classroom,1.77566E+18,290.8527085,10.0556469,-0.20590134,-3.840299606
Classroom,1.77566E+18,292.9448662,9.689333916,-0.806845963,-3.663128614
Classroom,1.77566E+18,295.037207,9.11233139,0.299275219,-3.816357613
Classroom,1.77566E+18,297.1296697,8.221688271,-0.10055647,-3.952826977
Classroom,1.77566E+18,299.2223462,9.99100399,0.138863698,-3.60327363
Classroom,1.77566E+18,301.3150156,10.10113716,0.292092621,-3.991134167
Classroom,1.77566E+18,303.407356,9.832986832,0.450109929,-4.163516521
Classroom,1.77566E+18,305.500002,8.24802494,0.067037649,-3.971980572
Classroom,1.77566E+18,307.592678,8.327033043,0.529118598,-3.41892004
Classroom,1.77566E+18,309.6853542,9.746794701,0.466869324,-3.770867586
Classroom,1.77566E+18,311.7778779,10.83615685,-0.462080926,-4.010287762
Classroom,1.77566E+18,313.870127,9.665391922,0.612915635,-3.593696833
Classroom,1.77566E+18,315.9625591,9.940725327,0.773327172,-3.098097086
Classroom,1.77566E+18,318.0552354,9.923966408,0.476446152,-3.057395458
Classroom,1.77566E+18,320.1479116,7.893682957,0.426167905,-3.34230566
Classroom,1.77566E+18,322.2407405,8.693346024,0.076614454,-3.217807055
Classroom,1.77566E+18,324.3332947,10.12747288,0.423773706,-3.373430252
Classroom,1.77566E+18,326.4255742,9.555258751,0.193930343,-2.7533319
Classroom,1.77566E+18,328.5179771,9.437943459,0.548272192,-2.188300371
Classroom,1.77566E+18,330.6103477,8.875306129,-0.74459672,-2.379836559
Classroom,1.77566E+18,332.7029929,10.6254673,0.134075299,-2.877830505
Classroom,1.77566E+18,334.7962903,10.84812832,0.428562105,-1.910573006
Classroom,1.77566E+18,336.8890906,9.751583099,0.081402861,-1.458068848
Classroom,1.77566E+18,338.9818608,9.042900085,2.164358377,-1.477222443
Classroom,1.77566E+18,341.0746611,10.23042393,0.500388145,-3.610456228
Classroom,1.77566E+18,343.1672788,9.390059471,0.208295554,-4.065354347
Classroom,1.77566E+18,345.2602622,7.781155586,0.136469498,-2.853888512
Classroom,1.77566E+18,347.3530933,14.32211494,-0.02873042,-3.34230566
Classroom,1.77566E+18,349.3654558,10.50575733,-0.517147541,-3.059789658
Classroom,1.77566E+18,351.3775981,9.708487511,-0.098162271,-3.612850428
Classroom,1.77566E+18,353.4745474,7.390900612,-0.40940848,-3.426102638
Classroom,1.77566E+18,355.5676514,13.85763931,-0.723048925,-1.956062794
Classroom,1.77566E+18,357.6607251,9.971850395,-0.579396784,-1.920149803
Classroom,1.77566E+18,359.6690195,10.69250488,0.423773706,-2.432508945
Classroom,1.77566E+18,361.7977673,9.267954826,-0.011971008,-2.073378563
Classroom,1.77566E+18,363.8908411,9.672574997,0.399831682,-2.504334927
Classroom,1.77566E+18,365.9839143,9.109937668,1.778891921,-3.598485231
Classroom,1.77566E+18,368.0767439,9.660603523,-0.007182605,-4.019864559
Classroom,1.77566E+18,370.1697869,8.870517731,0.37110126,-3.11964488
Classroom,1.77566E+18,372.2626785,10.01973438,-0.213083953,-2.628833532
Classroom,1.77566E+18,374.3555383,9.758766174,-0.505176544,-2.073378563
Classroom,1.77566E+18,376.4484595,10.55603504,-0.143652096,-2.477998734
Classroom,1.77566E+18,378.5414412,10.46984386,-0.543483794,-1.493981838
Classroom,1.77566E+18,380.6344844,10.45069027,-0.545877993,-1.48679924
Classroom,1.77566E+18,382.7272527,9.617507935,-0.033518825,-3.043030262
Classroom,1.77566E+18,384.8200515,9.504981041,0.10055647,-3.193865061
Classroom,1.77566E+18,386.9126062,9.54807663,0.011971008,-3.246537447
Classroom,1.77566E+18,389.0049778,9.643844604,0.105344877,-3.277662039
Classroom,1.77566E+18,391.097563,9.354146004,0.002394202,-3.215412855
Classroom,1.77566E+18,393.1903008,9.411606789,0.023942016,-3.179499865
