Activity,time,seconds_elapsed,z,y,x
Driving,1.77566E+18,407.8414854,0.237506866,0.069491178,-0.05472827
Driving,1.77566E+18,409.934467,0.253108978,0.045338731,-0.029405832
Driving,1.77566E+18,412.0273875,0.526528358,-0.11169979,-0.265148163
Driving,1.77566E+18,414.1204607,-0.689448357,-0.36716947,0.016075134
Driving,1.77566E+18,416.2133308,1.02457428,-0.30097568,-0.337462425
Driving,1.77566E+18,418.3056406,0.117006302,-0.126387775,-0.571750164
Driving,1.77566E+18,420.3216577,0.92287159,-0.407524288,-0.515001297
Driving,1.77566E+18,422.3338906,-3.010249138,-0.432447284,-0.407085896
Driving,1.77566E+18,424.3867458,1.459507942,-0.73423624,0.387949944
Driving,1.77566E+18,426.4778059,-0.407380104,-0.334999859,0.022938728
Driving,1.77566E+18,428.5709109,1.636815071,-0.452527493,0.30738616
Driving,1.77566E+18,430.583512,0.679588318,-0.035685793,0.329205155
Driving,1.77566E+18,432.6763518,0.093688011,-0.602979004,0.442494631
Driving,1.77566E+18,434.7694253,-0.013319969,0.146233022,-2.593770266
Driving,1.77566E+18,436.8625291,1.551000595,0.166635513,0.363945246
Driving,1.77566E+18,438.8753882,0.504631996,0.437764645,-0.388234198
Driving,1.77566E+18,441.0127126,0.100222588,0.180581093,-0.079081416
