Activity,time,seconds_elapsed,dBFS
Driving,1.77566E+18,65.703,-34.29439206
Driving,1.77566E+18,65.818,-36.22572329
Driving,1.77566E+18,65.933,-35.66085843
Driving,1.77566E+18,66.04800024,-35.46995207
Driving,1.77566E+18,66.163,-38.22421256
Driving,1.77566E+18,66.278,-36.07258904
Driving,1.77566E+18,66.393,-34.57370518
Driving,1.77566E+18,66.50799976,-37.63936451
Driving,1.77566E+18,66.62400024,-37.01589411
Driving,1.77566E+18,66.739,-38.11684544
Driving,1.77566E+18,66.854,-35.72543783
Driving,1.77566E+18,66.969,-37.3806591
Driving,1.77566E+18,67.08399976,-38.15963316
Driving,1.77566E+18,67.20000024,-37.22520279
Driving,1.77566E+18,67.315,-36.90381656
Driving,1.77566E+18,67.43,-36.07258904
Driving,1.77566E+18,67.545,-34.9507813
Driving,1.77566E+18,67.661,-33.95742623
Driving,1.77566E+18,67.77600024,-37.94777169
Driving,1.77566E+18,67.891,-37.86445316
Driving,1.77566E+18,68.006,-37.98973259
Driving,1.77566E+18,68.121,-34.29439206
Driving,1.77566E+18,68.237,-34.90642773
Driving,1.77566E+18,68.35200024,-34.30814644
Driving,1.77566E+18,68.46799976,-36.94101529
Driving,1.77566E+18,68.583,-35.82321623
Driving,1.77566E+18,68.698,-35.29856573
Driving,1.77566E+18,68.813,-35.95532356
Driving,1.77566E+18,68.92800024,-35.42287396
Driving,1.77566E+18,69.043,-35.69308811
Driving,1.77566E+18,69.158,-36.46943157
Driving,1.77566E+18,69.273,-38.0107893
Driving,1.77566E+18,69.38799976,-32.33422999
Driving,1.77566E+18,69.503,-36.92239601
Driving,1.77566E+18,69.618,-37.28317334
Driving,1.77566E+18,69.734,-35.61273703
Driving,1.77566E+18,69.849,-36.6658321
Driving,1.77566E+18,69.96399976,-34.70238738
Driving,1.77566E+18,70.079,-38.03189719
Driving,1.77566E+18,70.195,-36.43419464
Driving,1.77566E+18,70.31,-36.36414677
Driving,1.77566E+18,70.426,-38.03189719
Driving,1.77566E+18,70.541,-34.7168038
Driving,1.77566E+18,70.657,-35.13049577
Driving,1.77566E+18,70.77199976,-36.31197911
Driving,1.77566E+18,70.88800024,-36.38160585
Driving,1.77566E+18,71.00399976,-36.26012289
Driving,1.77566E+18,71.119,-35.88901874
Driving,1.77566E+18,71.234,-36.75659457
Driving,1.77566E+18,71.35,-36.92239601
Driving,1.77566E+18,71.46400024,-37.36107422
Driving,1.77566E+18,71.57999976,-36.00538647
Driving,1.77566E+18,71.695,-37.36107422
Driving,1.77566E+18,71.81,-36.43419464
Driving,1.77566E+18,71.927,-37.84374781
Driving,1.77566E+18,72.042,-35.90554755
Driving,1.77566E+18,72.158,-36.59389885
Driving,1.77566E+18,72.273,-36.00538647
Driving,1.77566E+18,72.38799976,-34.43292593
Driving,1.77566E+18,72.503,-37.47925141
Driving,1.77566E+18,72.618,-34.74570862
Driving,1.77566E+18,72.734,-35.93869985
Driving,1.77566E+18,72.85,-37.28317334
Driving,1.77566E+18,72.965,-35.48570165
Driving,1.77566E+18,73.08000024,-33.59492219
Driving,1.77566E+18,73.19599976,-34.67362613
Driving,1.77566E+18,73.311,-35.88901874
Driving,1.77566E+18,73.426,-38.05305649
Driving,1.77566E+18,73.541,-34.77470994
Driving,1.77566E+18,73.657,-37.53894848
Driving,1.77566E+18,73.773,-37.90601252
Driving,1.77566E+18,73.88800024,-36.81151081
Driving,1.77566E+18,74.00399976,-36.48710378
Driving,1.77566E+18,74.119,-37.12943677
Driving,1.77566E+18,74.234,-37.67985824
Driving,1.77566E+18,74.349,-35.59675563
Driving,1.77566E+18,74.46400024,-36.81151081
Driving,1.77566E+18,74.579,-35.07017685
Driving,1.77566E+18,74.694,-35.97197916
Driving,1.77566E+18,74.809,-36.84831548
Driving,1.77566E+18,74.92399976,-37.30258316
Driving,1.77566E+18,75.04000024,-35.74165798
Driving,1.77566E+18,75.155,-38.78190662
Driving,1.77566E+18,75.27,-36.32933354
Driving,1.77566E+18,75.385,-35.62874789
Driving,1.77566E+18,75.501,-37.22520279
Driving,1.77566E+18,75.61600024,-36.79316679
Driving,1.77566E+18,75.731,-34.76019718
Driving,1.77566E+18,75.846,-33.28356665
Driving,1.77566E+18,75.961,-36.6658321
Driving,1.77566E+18,76.077,-37.40028824
Driving,1.77566E+18,76.19200024,-35.37604964
Driving,1.77566E+18,76.307,-37.01589411
Driving,1.77566E+18,76.423,-36.94101529
Driving,1.77566E+18,76.538,-37.94777169
Driving,1.77566E+18,76.653,-37.59905869
Driving,1.77566E+18,76.76800024,-37.22520279
Driving,1.77566E+18,76.88399976,-35.58080358
Driving,1.77566E+18,76.999,-35.36049747
Driving,1.77566E+18,77.114,-36.43419464
Driving,1.77566E+18,77.23,-35.56488077
Driving,1.77566E+18,77.345,-37.53894848
Driving,1.77566E+18,77.45999976,-36.54033718
Driving,1.77566E+18,77.57600024,-37.32203645
Driving,1.77566E+18,77.691,-33.91785491
Driving,1.77566E+18,77.806,-36.36414677
Driving,1.77566E+18,77.921,-35.13049577
Driving,1.77566E+18,78.037,-35.92210788
Driving,1.77566E+18,78.15200024,-34.25325912
Driving,1.77566E+18,78.267,-32.65824286
Driving,1.77566E+18,78.383,-34.34954075
Driving,1.77566E+18,78.497,-37.65958778
Driving,1.77566E+18,78.61199976,-35.23707244
Driving,1.77566E+18,78.727,-36.70202335
Driving,1.77566E+18,78.842,-34.23959131
Driving,1.77566E+18,78.957,-35.70924791
Driving,1.77566E+18,79.073,-35.74165798
Driving,1.77566E+18,79.18799976,-21.82417221
Driving,1.77566E+18,79.30400024,-34.23959131
Driving,1.77566E+18,79.41999976,-38.0107893
Driving,1.77566E+18,79.535,-31.47850497
Driving,1.77566E+18,79.65,-36.20857444
Driving,1.77566E+18,79.765,-35.34497308
Driving,1.77566E+18,79.881,-32.3561918
Driving,1.77566E+18,79.99599976,-33.25913375
Driving,1.77566E+18,80.111,-30.59122648
Driving,1.77566E+18,80.227,-27.8317008
Driving,1.77566E+18,80.342,-25.29545523
Driving,1.77566E+18,80.457,-27.95005692
Driving,1.77566E+18,80.573,-28.30821902
Driving,1.77566E+18,80.68800024,-28.86373567
Driving,1.77566E+18,80.803,-26.34109102
Driving,1.77566E+18,80.918,-27.24463562
Driving,1.77566E+18,81.034,-28.09020878
Driving,1.77566E+18,81.149,-22.02598638
Driving,1.77566E+18,81.26400024,-28.38444192
Driving,1.77566E+18,81.37999976,-28.64585076
Driving,1.77566E+18,81.495,-29.92640781
Driving,1.77566E+18,81.61,-29.92640781
Driving,1.77566E+18,81.725,-30.74512328
Driving,1.77566E+18,81.84000024,-30.31742386
Driving,1.77566E+18,81.95599976,-31.39936192
Driving,1.77566E+18,82.071,-29.89322386
Driving,1.77566E+18,82.186,-27.37377335
Driving,1.77566E+18,82.301,-27.29360483
Driving,1.77566E+18,82.41600024,-30.84617655
Driving,1.77566E+18,82.53199976,-28.90797629
Driving,1.77566E+18,82.647,-27.63795546
Driving,1.77566E+18,82.763,-29.22413543
Driving,1.77566E+18,82.878,-28.08348335
Driving,1.77566E+18,82.994,-29.60814798
Driving,1.77566E+18,83.109,-28.95987677
Driving,1.77566E+18,83.225,-27.29360483
Driving,1.77566E+18,83.341,-27.77312208
Driving,1.77566E+18,83.45600024,-29.8601662
Driving,1.77566E+18,83.57199976,-26.5133145
Driving,1.77566E+18,83.687,-29.92640781
Driving,1.77566E+18,83.794,-30.02672719
Driving,1.77566E+18,83.91,-31.64911718
Driving,1.77566E+18,84.025,-29.63221974
Driving,1.77566E+18,84.141,-28.63151761
Driving,1.77566E+18,84.257,-29.15541154
Driving,1.77566E+18,84.373,-31.05188
Driving,1.77566E+18,84.48800024,-31.15658788
Driving,1.77566E+18,84.603,-32.45571295
Driving,1.77566E+18,84.719,-34.29439206
Driving,1.77566E+18,84.834,-32.21442272
Driving,1.77566E+18,84.949,-34.10408326
Driving,1.77566E+18,85.06400024,-34.05046649
Driving,1.77566E+18,85.17999976,-28.98967402
Driving,1.77566E+18,85.294,-28.98221512
Driving,1.77566E+18,85.409,-32.37820927
Driving,1.77566E+18,85.52399976,-33.81320437
Driving,1.77566E+18,85.639,-30.60919109
Driving,1.77566E+18,85.755,-35.48570165
Driving,1.77566E+18,85.87,-31.63898787
Driving,1.77566E+18,85.985,-33.03038608
Driving,1.77566E+18,86.101,-33.49406893
Driving,1.77566E+18,86.21600024,-34.68799485
Driving,1.77566E+18,86.331,-33.15002833
Driving,1.77566E+18,86.446,-32.69246178
Driving,1.77566E+18,86.562,-31.58851771
Driving,1.77566E+18,86.678,-34.84763976
Driving,1.77566E+18,86.793,-34.23959131
Driving,1.77566E+18,86.90799976,-33.76134816
Driving,1.77566E+18,87.02400024,-30.54647682
Driving,1.77566E+18,87.13999976,-28.88582781
Driving,1.77566E+18,87.255,-23.49588607
Driving,1.77566E+18,87.371,-34.05046649
Driving,1.77566E+18,87.486,-32.93584485
Driving,1.77566E+18,87.602,-34.60213692
Driving,1.77566E+18,87.717,-33.10197349
Driving,1.77566E+18,87.833,-32.07493045
Driving,1.77566E+18,87.94799976,-31.86460807
Driving,1.77566E+18,88.06400024,-31.27227292
Driving,1.77566E+18,88.179,-31.78188469
Driving,1.77566E+18,88.295,-27.58066466
Driving,1.77566E+18,88.411,-26.08098256
Driving,1.77566E+18,88.525,-23.87676501
Driving,1.77566E+18,88.64000024,-27.81864913
Driving,1.77566E+18,88.75599976,-19.79229458
Driving,1.77566E+18,88.871,-17.86238041
Driving,1.77566E+18,88.986,-26.95057742
Driving,1.77566E+18,89.101,-26.72919468
Driving,1.77566E+18,89.217,-26.90349931
Driving,1.77566E+18,89.33199976,-26.92112372
Driving,1.77566E+18,89.447,-24.03982621
Driving,1.77566E+18,89.563,-24.69261505
Driving,1.77566E+18,89.678,-26.79270097
Driving,1.77566E+18,89.793,-29.1706366
Driving,1.77566E+18,89.909,-29.52045124
Driving,1.77566E+18,90.02400024,-31.62887035
Driving,1.77566E+18,90.13999976,-29.22413543
Driving,1.77566E+18,90.255,-32.09624553
Driving,1.77566E+18,90.37,-31.63898787
Driving,1.77566E+18,90.485,-33.80021127
Driving,1.77566E+18,90.60000024,-32.56764606
Driving,1.77566E+18,90.715,-32.3561918
Driving,1.77566E+18,90.83,-18.85130158
Driving,1.77566E+18,90.945,-34.36338281
Driving,1.77566E+18,91.05999976,-36.22572329
Driving,1.77566E+18,91.175,-33.56959888
Driving,1.77566E+18,91.29,-33.97065684
Driving,1.77566E+18,91.405,-33.60761159
Driving,1.77566E+18,91.52000024,-33.18624474
Driving,1.77566E+18,91.63599976,-37.41996183
Driving,1.77566E+18,91.751,-33.17415582
Driving,1.77566E+18,91.866,-36.54033718
Driving,1.77566E+18,91.981,-32.93584485
Driving,1.77566E+18,92.097,-36.50481202
Driving,1.77566E+18,92.213,-35.43853833
Driving,1.77566E+18,92.32800024,-33.85230072
Driving,1.77566E+18,92.443,-35.82321623
Driving,1.77566E+18,92.558,-35.17601146
Driving,1.77566E+18,92.673,-32.97117734
Driving,1.77566E+18,92.78799976,-20.0550457
Driving,1.77566E+18,92.90400024,-23.85607939
Driving,1.77566E+18,93.018,-29.13262389
Driving,1.77566E+18,93.134,-26.92112372
Driving,1.77566E+18,93.249,-18.0340108
Driving,1.77566E+18,93.36399976,-30.72687561
Driving,1.77566E+18,93.479,-29.34767016
Driving,1.77566E+18,93.595,-28.09693942
Driving,1.77566E+18,93.709,-29.90150797
Driving,1.77566E+18,93.82400024,-28.53184237
Driving,1.77566E+18,93.939,-28.88582781
Driving,1.77566E+18,94.055,-25.71509678
Driving,1.77566E+18,94.17,-23.75338382
Driving,1.77566E+18,94.286,-26.25351987
Driving,1.77566E+18,94.401,-23.82720203
Driving,1.77566E+18,94.51599976,-23.73706463
Driving,1.77566E+18,94.63200024,-21.68145834
Driving,1.77566E+18,94.746,-25.45790506
Driving,1.77566E+18,94.861,-19.92530435
Driving,1.77566E+18,94.977,-21.04880138
Driving,1.77566E+18,95.091,-19.5725163
Driving,1.77566E+18,95.207,-17.50109273
Driving,1.77566E+18,95.321,-20.14083296
Driving,1.77566E+18,95.437,-19.82860471
Driving,1.77566E+18,95.55200024,-17.70221053
Driving,1.77566E+18,95.66799976,-20.00981352
Driving,1.77566E+18,95.782,-19.89382419
Driving,1.77566E+18,95.897,-21.63973775
Driving,1.77566E+18,96.013,-16.22400688
Driving,1.77566E+18,96.12800024,-16.61003197
Driving,1.77566E+18,96.243,-18.59951903
Driving,1.77566E+18,96.358,-16.99148762
Driving,1.77566E+18,96.473,-18.37459303
Driving,1.77566E+18,96.58799976,-13.39809127
Driving,1.77566E+18,96.703,-11.71014242
Driving,1.77566E+18,96.81999976,-11.32093349
Driving,1.77566E+18,96.935,-14.05046649
Driving,1.77566E+18,97.05,-14.06517814
Driving,1.77566E+18,97.165,-12.593596
Driving,1.77566E+18,97.281,-12.25127791
Driving,1.77566E+18,97.397,-14.43851351
Driving,1.77566E+18,97.51200024,-18.85594768
Driving,1.77566E+18,97.627,-18.2914529
Driving,1.77566E+18,97.745,-19.34586087
Driving,1.77566E+18,97.857,-20.7836977
Driving,1.77566E+18,97.973,-18.83274198
Driving,1.77566E+18,98.089,-20.04171765
Driving,1.77566E+18,98.20399976,-18.35263677
Driving,1.77566E+18,98.32000024,-17.47925141
Driving,1.77566E+18,98.435,-17.64744817
Driving,1.77566E+18,98.55,-18.82347703
Driving,1.77566E+18,98.665,-17.72054164
Driving,1.77566E+18,98.78400024,-11.94183504
Driving,1.77566E+18,98.895,-14.15262298
Driving,1.77566E+18,99.011,-13.25791391
Driving,1.77566E+18,99.126,-18.05941434
Driving,1.77566E+18,99.241,-18.68567578
Driving,1.77566E+18,99.35599976,-17.38458138
Driving,1.77566E+18,99.47200024,-18.87222864
Driving,1.77566E+18,99.587,-18.88154577
Driving,1.77566E+18,99.702,-16.90010544
Driving,1.77566E+18,99.818,-17.40225359
Driving,1.77566E+18,99.93199976,-15.81666331
Driving,1.77566E+18,100.047,-16.56707673
Driving,1.77566E+18,100.163,-13.79112764
Driving,1.77566E+18,100.278,-13.97462995
Driving,1.77566E+18,100.393,-13.90076317
Driving,1.77566E+18,100.5079998,-15.59196694
Driving,1.77566E+18,100.6240002,-15.40723779
Driving,1.77566E+18,100.739,-17.91226361
Driving,1.77566E+18,100.854,-18.2026327
Driving,1.77566E+18,100.97,-19.32131058
Driving,1.77566E+18,101.085,-17.35520736
Driving,1.77566E+18,101.201,-15.05666263
Driving,1.77566E+18,101.3159998,-15.03418555
Driving,1.77566E+18,101.4320002,-16.59210813
Driving,1.77566E+18,101.547,-14.73268954
Driving,1.77566E+18,101.663,-14.37863459
Driving,1.77566E+18,101.778,-13.37704356
Driving,1.77566E+18,101.893,-16.74200869
Driving,1.77566E+18,102.009,-15.4983219
Driving,1.77566E+18,102.1239998,-20.83023975
Driving,1.77566E+18,102.239,-14.78633764
Driving,1.77566E+18,102.354,-18.81190972
Driving,1.77566E+18,102.469,-17.67580036
Driving,1.77566E+18,102.585,-20.48710535
Driving,1.77566E+18,102.6999998,-17.41208705
Driving,1.77566E+18,102.815,-20.19217295
Driving,1.77566E+18,102.931,-21.86679036
Driving,1.77566E+18,103.046,-20.30125934
Driving,1.77566E+18,103.161,-18.32417637
Driving,1.77566E+18,103.2759998,-18.70620711
Driving,1.77566E+18,103.391,-20.40895415
Driving,1.77566E+18,103.505,-19.99655464
Driving,1.77566E+18,103.621,-18.16606954
Driving,1.77566E+18,103.737,-21.34698029
Driving,1.77566E+18,103.8519998,-18.84433708
Driving,1.77566E+18,103.967,-18.24368038
Driving,1.77566E+18,104.083,-17.76961459
Driving,1.77566E+18,104.198,-19.13696196
Driving,1.77566E+18,104.314,-20.14083296
Driving,1.77566E+18,104.4279998,-17.79219936
Driving,1.77566E+18,104.5440002,-18.22205216
Driving,1.77566E+18,104.659,-17.00837711
Driving,1.77566E+18,104.774,-17.60911762
Driving,1.77566E+18,104.889,-17.47726856
Driving,1.77566E+18,105.0039998,-18.75889763
Driving,1.77566E+18,105.1200002,-18.46964252
Driving,1.77566E+18,105.235,-17.82309171
Driving,1.77566E+18,105.35,-16.35020473
Driving,1.77566E+18,105.465,-16.4412306
Driving,1.77566E+18,105.581,-16.08947124
Driving,1.77566E+18,105.6960002,-18.16392355
Driving,1.77566E+18,105.8119998,-15.82157754
Driving,1.77566E+18,105.927,-17.75732034
Driving,1.77566E+18,106.043,-16.33280859
Driving,1.77566E+18,106.158,-17.99814915
Driving,1.77566E+18,106.274,-16.15562715
Driving,1.77566E+18,106.3920002,-17.05357699
Driving,1.77566E+18,106.5040002,-17.62120374
Driving,1.77566E+18,106.6199998,-17.18676958
Driving,1.77566E+18,106.735,-16.84831548
Driving,1.77566E+18,106.85,-16.04396439
Driving,1.77566E+18,106.965,-15.9303999
Driving,1.77566E+18,107.081,-19.37541312
Driving,1.77566E+18,107.1959998,-18.65156438
Driving,1.77566E+18,107.311,-18.00236049
Driving,1.77566E+18,107.426,-16.74929857
Driving,1.77566E+18,107.542,-16.63698727
Driving,1.77566E+18,107.658,-18.59049942
Driving,1.77566E+18,107.7719998,-15.95532356
Driving,1.77566E+18,107.8880002,-16.9708894
Driving,1.77566E+18,108.003,-21.36867565
Driving,1.77566E+18,108.118,-18.67884278
Driving,1.77566E+18,108.233,-21.32533898
Driving,1.77566E+18,108.349,-16.90752927
Driving,1.77566E+18,108.465,-18.39440122
Driving,1.77566E+18,108.5799998,-17.68188789
Driving,1.77566E+18,108.695,-20.47589775
Driving,1.77566E+18,108.811,-19.63329246
Driving,1.77566E+18,108.926,-17.814843
Driving,1.77566E+18,109.042,-20.30674978
Driving,1.77566E+18,109.157,-17.1982817
Driving,1.77566E+18,109.2720002,-17.00649888
Driving,1.77566E+18,109.387,-19.27729415
Driving,1.77566E+18,109.503,-20.64269458
Driving,1.77566E+18,109.619,-21.3284273
Driving,1.77566E+18,109.734,-20.23564324
Driving,1.77566E+18,109.85,-18.86524735
Driving,1.77566E+18,109.966,-19.97802614
Driving,1.77566E+18,110.082,-18.57023946
Driving,1.77566E+18,110.197,-15.87911653
Driving,1.77566E+18,110.3120002,-18.92359696
Driving,1.77566E+18,110.427,-18.55900431
Driving,1.77566E+18,110.543,-17.40815233
Driving,1.77566E+18,110.658,-19.30416656
Driving,1.77566E+18,110.773,-20.64840522
Driving,1.77566E+18,110.8880002,-17.59905869
Driving,1.77566E+18,111.0039998,-16.98211874
Driving,1.77566E+18,111.1200002,-20.49552056
Driving,1.77566E+18,111.235,-18.68567578
Driving,1.77566E+18,111.35,-21.26686864
Driving,1.77566E+18,111.465,-19.56242816
Driving,1.77566E+18,111.5799998,-19.17785945
Driving,1.77566E+18,111.6960002,-19.15377879
Driving,1.77566E+18,111.811,-19.84160949
Driving,1.77566E+18,111.926,-4.873759635
Driving,1.77566E+18,112.043,-7.677643428
Driving,1.77566E+18,112.174,-2.6446382
Driving,1.77566E+18,112.287,-12.24042191
Driving,1.77566E+18,112.403,-19.41249539
Driving,1.77566E+18,112.518,-20.81275725
Driving,1.77566E+18,112.633,-20.12199446
Driving,1.77566E+18,112.749,-19.12496984
Driving,1.77566E+18,112.8640002,-17.23676599
Driving,1.77566E+18,112.9799998,-18.62663421
Driving,1.77566E+18,113.095,-19.12017763
Driving,1.77566E+18,113.21,-17.54893801
Driving,1.77566E+18,113.325,-19.52470164
Driving,1.77566E+18,113.441,-16.95033992
Driving,1.77566E+18,113.5559998,-14.26831859
Driving,1.77566E+18,113.6720002,-17.55693791
Driving,1.77566E+18,113.782,-17.37086114
Driving,1.77566E+18,113.897,-17.03848421
Driving,1.77566E+18,114.013,-16.01208337
Driving,1.77566E+18,114.1280002,-18.08064087
Driving,1.77566E+18,114.2439998,-17.69407577
Driving,1.77566E+18,114.359,-15.73516629
Driving,1.77566E+18,114.473,-17.26961223
Driving,1.77566E+18,114.59,-17.41405507
Driving,1.77566E+18,114.7040002,-18.24584617
Driving,1.77566E+18,114.8199998,-19.34340272
Driving,1.77566E+18,114.935,-19.87551332
Driving,1.77566E+18,115.05,-17.13705931
Driving,1.77566E+18,115.166,-18.22205216
Driving,1.77566E+18,115.281,-19.31150985
Driving,1.77566E+18,115.3959998,-19.61045153
Driving,1.77566E+18,115.511,-19.66129095
Driving,1.77566E+18,115.627,-18.53433803
Driving,1.77566E+18,115.741,-18.15105874
Driving,1.77566E+18,115.857,-18.95409437
Driving,1.77566E+18,115.9719998,-17.04980134
Driving,1.77566E+18,116.087,-14.64352897
Driving,1.77566E+18,116.202,-20.93588026
Driving,1.77566E+18,116.317,-18.03189719
Driving,1.77566E+18,116.4320002,-19.35816209
Driving,1.77566E+18,116.547,-20.5744581
Driving,1.77566E+18,116.663,-18.19186284
Driving,1.77566E+18,116.777,-17.69204327
Driving,1.77566E+18,116.8919998,-18.26319194
Driving,1.77566E+18,117.0080002,-20.78659929
Driving,1.77566E+18,117.123,-19.72012654
Driving,1.77566E+18,117.238,-17.01777438
Driving,1.77566E+18,117.354,-18.63342626
Driving,1.77566E+18,117.469,-20.24109235
Driving,1.77566E+18,117.5840002,-18.62663421
Driving,1.77566E+18,117.699,-15.62394153
Driving,1.77566E+18,117.814,-7.192299828
Driving,1.77566E+18,117.929,-11.61270679
Driving,1.77566E+18,118.0439998,-14.4524982
Driving,1.77566E+18,118.159,-16.88712897
Driving,1.77566E+18,118.275,-15.20954187
Driving,1.77566E+18,118.39,-15.70924791
Driving,1.77566E+18,118.505,-15.09877612
Driving,1.77566E+18,118.621,-17.82928338
Driving,1.77566E+18,118.7360002,-16.37287192
Driving,1.77566E+18,118.85,-16.9746309
Driving,1.77566E+18,118.965,-19.11778251
Driving,1.77566E+18,119.081,-19.41993088
Driving,1.77566E+18,119.1959998,-18.72678709
Driving,1.77566E+18,119.3120002,-19.87028873
Driving,1.77566E+18,119.427,-19.03199525
Driving,1.77566E+18,119.542,-21.69433587
Driving,1.77566E+18,119.657,-19.29438515
Driving,1.77566E+18,119.773,-17.23098246
Driving,1.77566E+18,119.8880002,-18.32199096
Driving,1.77566E+18,120.0039998,-17.01025575
Driving,1.77566E+18,120.119,-17.5789757
Driving,1.77566E+18,120.235,-14.47211467
Driving,1.77566E+18,120.349,-16.74929857
Driving,1.77566E+18,120.465,-16.17608461
Driving,1.77566E+18,120.5799998,-19.61298645
Driving,1.77566E+18,120.695,-15.53946483
Driving,1.77566E+18,120.81,-16.63878727
Driving,1.77566E+18,120.925,-20.43121141
Driving,1.77566E+18,121.041,-18.27839795
Driving,1.77566E+18,121.157,-15.06867424
Driving,1.77566E+18,121.271,-17.42784377
Driving,1.77566E+18,121.386,-17.34934446
Driving,1.77566E+18,121.502,-13.03751833
Driving,1.77566E+18,121.617,-16.20686141
Driving,1.77566E+18,121.734,-16.85384966
Driving,1.77566E+18,121.8480002,-15.84126228
Driving,1.77566E+18,121.963,-20.37567484
Driving,1.77566E+18,122.078,-18.16606954
Driving,1.77566E+18,122.195,-18.08276638
Driving,1.77566E+18,122.309,-20.1300631
Driving,1.77566E+18,122.4240002,-18.46519847
Driving,1.77566E+18,122.538,-16.08102604
Driving,1.77566E+18,122.653,-13.56833465
Driving,1.77566E+18,122.7680002,-15.56488077
Driving,1.77566E+18,122.8839998,-15.75465595
Driving,1.77566E+18,122.998,-16.21371554
Driving,1.77566E+18,123.114,-12.96881736
Driving,1.77566E+18,123.229,-15.54739933
Driving,1.77566E+18,123.345,-9.861816097
Driving,1.77566E+18,123.459,-12.19497427
Driving,1.77566E+18,123.575,-16.20686141
Driving,1.77566E+18,123.6919998,-14.09736304
Driving,1.77566E+18,123.805,-16.50835801
Driving,1.77566E+18,123.9200002,-20.45352584
Driving,1.77566E+18,124.035,-19.16340305
Driving,1.77566E+18,124.15,-16.89268794
Driving,1.77566E+18,124.265,-18.91657427
Driving,1.77566E+18,124.3799998,-19.60791736
Driving,1.77566E+18,124.495,-17.9687268
Driving,1.77566E+18,124.61,-17.72054164
Driving,1.77566E+18,124.726,-17.10091165
Driving,1.77566E+18,124.841,-16.93170066
Driving,1.77566E+18,124.9559998,-16.47649614
Driving,1.77566E+18,125.0720002,-16.58316006
Driving,1.77566E+18,125.187,-14.72113339
Driving,1.77566E+18,125.302,-19.33357705
Driving,1.77566E+18,125.417,-17.75322612
Driving,1.77566E+18,125.533,-19.32621509
Driving,1.77566E+18,125.6480002,-19.41249539
Driving,1.77566E+18,125.7639998,-15.87416965
Driving,1.77566E+18,125.8800002,-17.21365496
Driving,1.77566E+18,125.995,-17.40421939
Driving,1.77566E+18,126.11,-16.7256288
Driving,1.77566E+18,126.225,-15.94368362
Driving,1.77566E+18,126.341,-17.06113322
Driving,1.77566E+18,126.4560002,-17.5229891
Driving,1.77566E+18,126.571,-17.75732034
Driving,1.77566E+18,126.687,-16.34672271
Driving,1.77566E+18,126.802,-15.15929467
Driving,1.77566E+18,126.917,-19.16821918
Driving,1.77566E+18,127.0320002,-16.374618
Driving,1.77566E+18,127.147,-15.7774493
Driving,1.77566E+18,127.262,-16.2102878
Driving,1.77566E+18,127.378,-16.04564559
Driving,1.77566E+18,127.4919998,-17.02906453
Driving,1.77566E+18,127.607,-15.02670609
Driving,1.77566E+18,127.722,-18.68111985
Driving,1.77566E+18,127.838,-19.02014708
Driving,1.77566E+18,127.953,-17.43770625
Driving,1.77566E+18,128.0679998,-16.78034899
Driving,1.77566E+18,128.183,-17.17910331
Driving,1.77566E+18,128.298,-17.48123472
Driving,1.77566E+18,128.413,-16.36065916
Driving,1.77566E+18,128.529,-15.11235608
Driving,1.77566E+18,128.6439998,-16.14031562
Driving,1.77566E+18,128.7600002,-16.58316006
Driving,1.77566E+18,128.875,-18.4607567
Driving,1.77566E+18,128.99,-16.4359531
Driving,1.77566E+18,129.106,-15.92210788
Driving,1.77566E+18,129.221,-14.76164736
Driving,1.77566E+18,129.3360002,-14.68080752
Driving,1.77566E+18,129.451,-15.77093081
Driving,1.77566E+18,129.567,-15.55057516
Driving,1.77566E+18,129.682,-15.21412424
Driving,1.77566E+18,129.797,-17.34739103
Driving,1.77566E+18,129.913,-17.23290988
Driving,1.77566E+18,130.0279998,-17.30064023
Driving,1.77566E+18,130.1440002,-16.81518427
Driving,1.77566E+18,130.259,-16.16244095
Driving,1.77566E+18,130.374,-14.48193954
Driving,1.77566E+18,130.489,-15.65764203
Driving,1.77566E+18,130.605,-15.36049747
Driving,1.77566E+18,130.719,-14.83885578
Driving,1.77566E+18,130.834,-13.69439463
Driving,1.77566E+18,130.949,-13.32771981
Driving,1.77566E+18,131.0640002,-13.78075798
Driving,1.77566E+18,131.179,-15.28777293
Driving,1.77566E+18,131.294,-16.86862472
Driving,1.77566E+18,131.41,-15.15777655
Driving,1.77566E+18,131.525,-15.90058561
Driving,1.77566E+18,131.6400002,-15.99200812
Driving,1.77566E+18,131.755,-16.7256288
Driving,1.77566E+18,131.87,-13.85883392
Driving,1.77566E+18,131.986,-15.58718088
Driving,1.77566E+18,132.101,-16.27219501
Driving,1.77566E+18,132.2160002,-16.26529461
Driving,1.77566E+18,132.331,-16.97275995
Driving,1.77566E+18,132.446,-15.85934591
Driving,1.77566E+18,132.562,-16.2102878
Driving,1.77566E+18,132.677,-17.2213518
Driving,1.77566E+18,132.7920002,-15.01475235
Driving,1.77566E+18,132.907,-16.5528054
Driving,1.77566E+18,133.022,-15.45109019
Driving,1.77566E+18,133.138,-13.92970739
Driving,1.77566E+18,133.253,-14.65498226
Driving,1.77566E+18,133.3680002,-14.48896412
Driving,1.77566E+18,133.483,-15.17449042
Driving,1.77566E+18,133.599,-14.77906851
Driving,1.77566E+18,133.714,-13.96403901
Driving,1.77566E+18,133.83,-14.43013349
Driving,1.77566E+18,133.946,-14.45389791
Driving,1.77566E+18,134.061,-16.41136706
