Activity,time,seconds_elapsed,z,y,x
Cassroom,1.77575E+18,173.6239063,0,0.001065264,-0.000532632
Cassroom,1.77575E+18,175.6359856,0.001597897,0,-0.001065264
Cassroom,1.77575E+18,177.6480347,0,0.001065264,0
Cassroom,1.77575E+18,179.660114,0.001065264,-0.001597897,0.001065264
Cassroom,1.77575E+18,181.6710791,0.001065264,0.000532632,0.000532632
Cassroom,1.77575E+18,183.6830068,0.000532632,0.000532632,-0.001065264
Cassroom,1.77575E+18,185.6946289,-0.000532632,0.001065264,0
Cassroom,1.77575E+18,187.7064646,-0.001065264,0.001065264,0
Cassroom,1.77575E+18,189.7184529,0.000532632,0.001597897,-0.001065264
Cassroom,1.77575E+18,191.7303193,0,-0.000532632,0
Cassroom,1.77575E+18,193.7421553,-0.001065264,-0.001065264,-0.001597897
Cassroom,1.77575E+18,195.7538384,0.001065264,-0.001065264,-0.002663161
Cassroom,1.77575E+18,197.7654604,0,-0.001065264,0
Cassroom,1.77575E+18,199.7769607,-0.001065264,0,0
Cassroom,1.77575E+18,201.7887659,0.000532632,0.002130529,0
Cassroom,1.77575E+18,203.8005342,0.000532632,-0.000532632,-0.000532632
Cassroom,1.77575E+18,205.8124919,0,0.001065264,0
Cassroom,1.77575E+18,207.8244194,0,0,0.000532632
Cassroom,1.77575E+18,209.8363464,0.000532632,0.001065264,-0.000532632
Cassroom,1.77575E+18,211.8485178,-0.000532632,-0.001065264,-0.001597897
Cassroom,1.77575E+18,213.8605977,0,-0.000532632,0
Cassroom,1.77575E+18,215.8726165,0.001065264,0.001597897,-0.000532632
Cassroom,1.77575E+18,217.8845742,-0.001065264,0.001065264,-0.001597897
Cassroom,1.77575E+18,219.8962878,-0.000532632,0.000532632,-0.000532632
Cassroom,1.77575E+18,221.9080625,-0.000532632,-0.000532632,0.000532632
Cassroom,1.77575E+18,223.920417,0.000532632,0.001065264,0
Cassroom,1.77575E+18,225.9320225,-0.003195793,0.006924219,0.007456851
Cassroom,1.77575E+18,227.9437661,-0.001065264,0.001597897,0.000532632
Cassroom,1.77575E+18,229.9555701,-0.000532632,0.000532632,0.000532632
Cassroom,1.77575E+18,231.9675271,-0.001065264,0,-0.001065264
Cassroom,1.77575E+18,233.9794841,0,0.000532632,0
Cassroom,1.77575E+18,235.9907661,0.003195793,-0.000532632,0
Cassroom,1.77575E+18,238.002082,-0.000532632,0.002130529,0.003195793
Cassroom,1.77575E+18,240.0137031,-0.001597897,0.002130529,0.001597897
Cassroom,1.77575E+18,242.0250801,-0.001597897,0.002663161,0.005858955
Cassroom,1.77575E+18,244.0366707,0.006924219,-0.006924219,-0.008522116
Cassroom,1.77575E+18,246.0482615,0.001597897,-0.002130529,-0.002130529
Cassroom,1.77575E+18,248.0599807,0,-0.001597897,-0.003195793
Cassroom,1.77575E+18,250.0716948,0,0.003195793,0.000532632
Cassroom,1.77575E+18,252.0835308,0.000532632,0,0
Cassroom,1.77575E+18,254.0951533,0.001597897,-0.001597897,0.000532632
Cassroom,1.77575E+18,256.1068672,0.000532632,0.001065264,-0.001597897
Cassroom,1.77575E+18,258.1187947,0.000532632,0,0
Cassroom,1.77575E+18,260.1305393,0,0,-0.000532632
Cassroom,1.77575E+18,262.1423145,0,0,0
Cassroom,1.77575E+18,264.1541809,-0.002130529,0.001065264,-0.000532632
Cassroom,1.77575E+18,266.165895,0.000532632,0,-0.000532632
Cassroom,1.77575E+18,268.1772734,0.000532632,0.002663161,0.000532632
