time,accelerometer_x_mean,accelerometer_y_mean,accelerometer_z_mean,accelerometer_magnitude_mean,accelerometer_magnitude_std,accelerometer_magnitude_max,gyroscope_x_mean,gyroscope_y_mean,gyroscope_z_mean,gyroscope_magnitude_mean,gyroscope_magnitude_std,gyroscope_magnitude_max,microphone_dbfs_mean,microphone_dbfs_max,orientation_qx,orientation_qy,orientation_qz,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,orientation_1s_qx,orientation_1s_qy,orientation_1s_qz,orientation_1s_qw,orientation_1s_roll,orientation_1s_pitch,orientation_1s_yaw,totalacceleration_x_mean,totalacceleration_y_mean,totalacceleration_z_mean,totalacceleration_magnitude_mean,totalacceleration_magnitude_std,totalacceleration_magnitude_max,wifi_wifi_count,wifi_wifi_max_rssi,activity
2026-04-08 14:53:20,-0.0345859738779342,-0.0147729591549295,0.2500562645399061,0.7647128853565419,0.6476537559533047,4.242560144363118,0.0090256949045454,0.0037816889681818,0.004716216090909,0.0754216606857376,0.2684629777677498,3.8540740985371302,-21.151389785453933,-0.351074774,0.0787056748685446,0.1193447548920187,-0.4516168658732394,0.8752707590046949,0.2854782067934272,-0.0294484717934272,0.9558344614319249,,,,,,,,-2.799945817347418,0.2675323741596244,9.6013895044554,10.1152440033672,0.93902821388523,14.706964639804932,294.0,-52.0,driving
2026-04-09 15:53:20,,,,,,,-0.0078474481254901,-0.0132761194705882,-0.0006266263843137,0.0280735774483981,0.2544081421461128,3.898374704831153,,,-0.7879029455387755,0.308114945077551,-0.2995205776897959,0.3485932788653061,-2.510668471077551,0.8525592462408162,-2.6487661708367347,-0.7879029455387755,0.308114945077551,-0.2995205776897959,0.3485932788653061,-2.510668471077551,0.8525592462408162,-2.6487661708367347,,,,,,,,,classroom
2026-05-28 20:26:40,-0.0465719447469387,0.1141854736367346,0.0740664540530612,0.2044447906587948,0.4139279257502311,5.582921841829156,,,,,,,-38.129958752457135,0.0,,,,,,,,,,,,,,,3.109484055004065,-7.106516073333333,-4.650182239422764,9.65626898646361,0.1765991363528148,10.841248136973691,2311.0,-37.0,classroom
